gene_id	R1	R2	R3	R4	R5	R6	R7	R8	R9
ENSG00000138772	10	12	28	59	20	0	4	14	14
ENSG00000251019	0	0	0	0	0	0	0	0	0
ENSG00000138756	459	920	737	1006	791	0	509	918	685
ENSG00000163291	397	1427	1204	1360	1185	0	500	1606	947
ENSG00000242175	0	0	0	0	0	0	0	0	0
ENSG00000249307	0	0	0	0	0	0	0	0	13
ENSG00000156269	0	0	0	0	0	0	0	0	0
ENSG00000196475	0	0	0	0	0	0	0	0	0
ENSG00000250334	0	0	0	0	0	0	0	0	0
ENSG00000251321	0	0	0	0	0	0	0	0	0
ENSG00000163297	892	3084	2719	2258	3187	0	3395	2758	1590
ENSG00000244002	0	2	0	0	0	0	8	0	2
ENSG00000152784	402	985	915	1364	1450	0	811	1240	1008
ENSG00000138675	0	0	2	0	0	0	0	16	0
ENSG00000152785	0	0	0	0	0	0	0	0	0
ENSG00000138669	0	8	8	44	28	0	4	0	4
ENSG00000207065	0	0	0	0	0	0	0	0	0
ENSG00000138670	360	226	191	332	421	0	680	444	381
ENSG00000202485	0	0	0	0	0	0	0	0	0
ENSG00000138668	7717	23963	29139	26523	15154	0	9658	23964	20240
ENSG00000152795	7067	17322	18779	19147	12691	0	9343	17013	11779
ENSG00000145293	2217	4024	4513	5324	4106	0	2541	4979	3550
ENSG00000249242	4	0	5	0	1	0	8	2	4
ENSG00000214988	0	0	0	1	0	0	0	0	2
ENSG00000231782	0	0	0	0	0	0	0	0	0
ENSG00000145284	6	2	14	20	10	0	0	6	0
ENSG00000207746	0	0	0	0	0	0	0	0	0
ENSG00000138674	9889	5355	6335	11668	10623	0	4186	7389	5226
ENSG00000251022	802	1267	1637	2324	1982	0	1842	2827	1871
ENSG00000168152	116	107	121	144	177	0	121	201	132
ENSG00000189308	889	1277	1608	2047	1549	0	658	2322	1588
ENSG00000251874	0	0	0	0	0	0	2	0	0
ENSG00000138663	1101	1207	1467	2013	1429	0	721	1937	1474
ENSG00000145287	454	202	204	899	236	0	246	220	289
ENSG00000173085	194	573	658	905	461	0	155	744	565
ENSG00000173083	542	1143	870	1194	654	0	709	1347	964
ENSG00000163312	390	467	444	668	576	0	400	753	478
ENSG00000163319	515	521	582	878	975	0	659	1172	784
ENSG00000239525	0	0	0	0	0	0	0	0	0
ENSG00000138678	843	1223	1085	991	1557	0	2631	2569	1261
ENSG00000200108	0	0	0	0	0	0	0	0	0
ENSG00000163623	2	0	4	4	0	0	6	0	2
ENSG00000258013	0	0	0	1	0	0	0	0	0
ENSG00000163624	18	30	30	34	34	0	8	68	66
ENSG00000163625	6	28	33	27	45	0	16	50	69
ENSG00000239466	0	0	0	0	0	0	0	0	0
ENSG00000251260	0	0	0	0	0	0	0	0	0
ENSG00000252062	0	0	0	0	0	0	0	0	0
ENSG00000180769	0	0	0	1	0	0	0	0	0
ENSG00000201901	0	0	0	0	0	0	0	0	0
ENSG00000138639	0	0	0	0	0	0	0	0	0
ENSG00000266421	0	0	0	0	0	0	0	0	0
ENSG00000109339	6	16	12	6	16	0	6	16	2
ENSG00000252757	0	0	0	0	0	0	0	0	0
ENSG00000266515	0	0	0	0	0	0	0	0	0
ENSG00000163629	158	529	435	297	665	0	74	249	111
ENSG00000145283	6	0	4	0	2	0	16	21	4
ENSG00000163633	57	50	114	88	96	0	83	105	111
ENSG00000172493	3926	5842	6423	6914	5833	0	5491	6200	4453
ENSG00000145332	577	2187	1985	2369	1706	0	1060	2848	1732
ENSG00000263981	0	0	0	0	0	0	0	0	0
ENSG00000170509	0	3	0	2	4	0	0	2	0
ENSG00000198189	806	770	798	998	1034	0	429	712	420
ENSG00000240966	0	0	0	0	0	0	0	0	0
ENSG00000170502	309	416	429	754	600	0	251	762	522
ENSG00000152583	4	0	4	0	6	0	2	2	0
ENSG00000152591	0	0	0	0	0	0	0	0	0
ENSG00000152592	0	0	0	0	0	0	4	2	0
ENSG00000029559	0	0	0	0	0	0	0	0	0
ENSG00000152595	0	0	0	0	0	0	0	0	0
ENSG00000183199	80	136	148	138	150	0	140	198	74
ENSG00000118785	149	275	219	230	667	0	493	876	445
ENSG00000202000	0	0	0	2	0	0	0	0	0
ENSG00000118762	324	1101	1190	1358	808	0	299	1037	664
ENSG00000118777	86	357	394	324	248	0	60	444	345
ENSG00000201707	0	0	0	0	0	0	0	0	0
ENSG00000221440	0	0	0	0	0	0	0	0	0
ENSG00000199326	0	0	0	0	0	0	0	0	0
ENSG00000163644	1268	1548	1866	3376	3231	0	4284	3693	2820
ENSG00000200469	0	0	0	0	0	0	0	0	0
ENSG00000138642	322	513	484	1070	1148	0	669	1458	1138
ENSG00000138646	2913	1357	1801	5831	5454	0	2516	6497	5088
ENSG00000145337	0	0	2	0	2	0	0	0	0
ENSG00000138641	2868	1647	1718	2839	2607	0	1021	1786	1393
ENSG00000255072	0	0	0	0	0	0	0	0	0
ENSG00000252322	0	0	0	0	0	0	0	0	0
ENSG00000207524	0	0	0	0	0	0	0	0	0
ENSG00000177432	171	404	362	432	390	0	217	520	304
ENSG00000248019	10	12	8	40	30	0	25	24	19
ENSG00000138640	320	78	121	188	177	0	30	65	35
ENSG00000180346	58	130	158	140	122	0	40	72	64
ENSG00000212226	0	0	0	0	0	0	0	0	0
ENSG00000185477	3092	3077	2741	4982	5542	0	1890	3871	1818
ENSG00000145335	8	0	15	36	11	0	4	11	9
ENSG00000247775	0	0	0	0	0	0	0	0	0
ENSG00000138722	0	4	2	4	18	0	6	2	2
ENSG00000184305	0	0	0	0	0	0	0	0	0
ENSG00000252087	0	0	0	0	0	0	0	0	0
ENSG00000249891	0	0	0	0	0	0	0	0	0
ENSG00000152208	0	0	2	0	0	0	0	0	0
ENSG00000251449	0	0	0	0	0	0	0	0	0
ENSG00000252342	0	0	0	0	0	0	0	0	0
ENSG00000172238	0	0	0	0	0	0	0	0	0
ENSG00000250897	0	0	0	0	0	0	0	0	0
ENSG00000163104	2150	3239	3263	4475	3636	0	1596	4024	2821
ENSG00000163106	14	156	154	79	227	0	44	298	157
ENSG00000163110	477	963	1028	1255	1066	0	1035	1369	970
ENSG00000138696	0	0	0	0	0	0	0	0	0
ENSG00000182168	16	9	33	26	53	0	7	62	36
ENSG00000242936	0	0	0	0	0	0	0	0	0
ENSG00000163114	0	0	0	0	0	0	0	0	0
ENSG00000200622	0	0	0	0	0	0	0	0	0
ENSG00000201744	0	0	0	0	0	0	0	0	0
ENSG00000163116	0	0	0	0	6	0	3	2	6
ENSG00000251620	0	0	0	0	0	0	0	0	0
ENSG00000242697	2	2	4	0	2	0	6	2	0
ENSG00000138698	918	2580	3013	4070	2771	0	1637	3568	2371
ENSG00000168785	1301	2990	2786	4292	3246	0	2122	3973	2625
ENSG00000151247	3400	7220	6612	8459	8916	0	6117	10960	6797
ENSG00000252548	0	0	0	0	0	0	0	0	0
ENSG00000164024	1442	3539	3862	4646	3266	0	1457	4320	3178
ENSG00000265213	0	0	0	0	0	0	0	0	0
ENSG00000197894	2364	3123	3587	4848	4490	0	2069	4712	3481
ENSG00000198099	0	0	0	0	0	0	0	0	0
ENSG00000172955	0	0	0	0	0	0	0	0	0
ENSG00000187758	0	0	0	0	0	0	0	0	0
ENSG00000196616	0	0	0	0	0	0	0	0	0
ENSG00000248144	0	0	0	0	0	0	2	0	0
ENSG00000196344	0	0	0	0	0	0	0	0	0
ENSG00000138813	1	0	0	0	2	0	13	1	0
ENSG00000145331	367	464	475	621	695	0	314	853	516
ENSG00000138823	4	2	0	4	10	0	4	6	4
ENSG00000070190	3864	6211	6383	10549	8919	0	8068	8647	5569
ENSG00000109270	2552	1973	1911	2742	2987	0	1499	3012	2075
ENSG00000164031	1345	2002	2369	2849	2176	0	1358	2446	1522
ENSG00000248820	0	0	0	0	0	0	0	0	0
ENSG00000145358	34	20	20	40	24	0	14	6	18
ENSG00000164035	0	0	0	0	2	0	0	0	0
ENSG00000250223	0	0	0	0	0	0	0	0	0
ENSG00000251219	0	0	0	0	0	0	0	0	0
ENSG00000138814	748	1538	1473	1917	1878	0	1325	2670	1782
ENSG00000273882	0	0	0	0	0	0	0	0	0
ENSG00000221265	0	0	0	0	0	0	0	0	0
ENSG00000254531	59	84	71	70	67	0	106	164	137
ENSG00000153064	3	11	4	7	8	0	9	10	10
ENSG00000199529	0	0	0	0	0	0	0	0	0
ENSG00000251149	0	0	0	0	0	0	0	0	0
ENSG00000138821	2856	5279	6330	8929	7597	0	4692	7832	5327
ENSG00000241144	0	0	0	0	0	0	0	0	0
ENSG00000109320	10144	23334	25864	33561	25423	0	20349	31147	19854
ENSG00000109323	276	205	235	451	454	0	142	402	265
ENSG00000230069	19	0	1	24	17	0	10	14	12
ENSG00000248971	6	9	13	7	24	0	12	25	10
ENSG00000109332	20296	28031	28068	38484	34364	0	23966	38705	25640
ENSG00000252739	0	0	0	0	0	0	0	0	0
ENSG00000145354	833	1480	1474	1871	1260	0	494	1769	1208
ENSG00000164037	35	51	38	49	47	0	37	31	39
ENSG00000164038	820	2292	2208	3064	2457	0	1702	2796	1917
ENSG00000164039	123	216	211	290	255	0	145	318	162
ENSG00000138778	1802	1450	2333	3306	2579	0	1062	3174	2321
ENSG00000169836	0	0	0	0	0	0	2	2	0
ENSG00000252460	0	0	0	0	0	0	0	0	0
ENSG00000168772	2	3	12	1	3	0	0	8	12
ENSG00000251906	0	0	0	0	0	0	0	0	0
ENSG00000168769	7518	12894	11640	11707	20997	0	15405	23813	15340
ENSG00000243383	0	0	0	0	0	0	0	0	0
ENSG00000138777	1153	3567	4106	3421	2604	0	1529	3382	2540
ENSG00000200917	0	1	0	0	0	0	0	0	0
ENSG00000236699	0	4	1	3	6	0	9	1	7
ENSG00000249885	0	0	0	0	0	0	0	0	0
ENSG00000138785	572	721	805	873	827	0	506	1085	730
ENSG00000138780	156	368	527	611	356	0	126	546	429
ENSG00000168743	0	0	0	6	3	0	0	0	0
ENSG00000145348	194	289	420	547	343	0	254	320	235
ENSG00000164022	1521	2545	2563	3299	2695	0	1809	2962	2006
ENSG00000250298	0	0	0	0	0	0	0	4	0
ENSG00000248915	0	0	0	0	0	0	0	0	0
ENSG00000155011	20	16	2	22	94	0	112	120	102
ENSG00000252470	0	0	0	0	0	0	0	0	0
ENSG00000138801	858	1640	1736	2653	2532	0	2215	3199	2254
ENSG00000164023	437	1504	1511	1152	1058	0	401	1122	1196
ENSG00000222691	0	0	0	0	0	0	0	0	0
ENSG00000155016	93	63	56	165	120	0	44	73	99
ENSG00000138796	731	1533	1753	1995	1173	0	606	1651	1277
ENSG00000138795	2047	1089	1425	3986	2286	0	2360	2823	2378
ENSG00000232021	6	4	4	10	11	0	39	2	30
ENSG00000239939	0	0	0	0	0	0	0	0	0
ENSG00000109475	26124	28241	26629	39161	38485	0	24467	38004	23395
ENSG00000198856	3604	3921	3759	6458	4702	0	2097	4618	3079
ENSG00000206601	1	2	7	4	5	0	0	2	4
ENSG00000164089	0	0	0	0	0	0	0	0	0
ENSG00000250185	0	0	0	0	0	0	0	0	0
ENSG00000188517	8	0	4	14	22	0	14	4	2
ENSG00000247950	23	30	44	36	61	0	35	44	58
ENSG00000138802	1817	2671	2895	3564	3346	0	2227	4328	2794
ENSG00000243227	0	0	0	0	0	0	0	0	0
ENSG00000207988	2	0	0	0	1	0	4	0	0
ENSG00000138794	290	381	533	670	623	0	478	783	762
ENSG00000123739	340	370	338	558	529	0	446	738	504
ENSG00000205403	16	12	10	6	10	0	119	24	22
ENSG00000109534	2521	4615	4575	5158	4374	0	3187	6382	4936
ENSG00000180245	0	6	0	4	0	0	8	2	2
ENSG00000183423	9	2	2	4	6	0	15	6	6
ENSG00000249681	0	0	4	0	0	0	0	0	0
ENSG00000138798	47	30	38	24	59	0	142	70	32
ENSG00000207260	0	0	0	0	0	0	0	0	0
ENSG00000170522	256	615	643	468	199	0	180	167	132
ENSG00000263940	0	0	0	0	0	0	0	0	0
ENSG00000212160	0	0	0	0	0	0	0	0	0
ENSG00000138792	0	4	6	6	0	0	6	10	8
ENSG00000251046	0	0	0	0	0	0	0	0	0
ENSG00000250103	0	0	0	0	0	0	0	0	0
ENSG00000164093	2	4	0	0	2	0	2	8	6
ENSG00000215961	0	0	0	0	0	0	0	0	0
ENSG00000200963	0	0	0	0	0	0	0	0	0
ENSG00000250556	0	0	0	0	0	0	0	0	0
ENSG00000250307	0	0	0	0	0	0	0	0	0
ENSG00000138660	791	1377	1497	1692	1446	0	808	1756	1288
ENSG00000145365	1085	1455	1692	2795	1760	0	1292	1600	1432
ENSG00000073331	228	105	202	436	383	0	263	212	194
ENSG00000251441	2	6	0	0	4	0	2	0	0
ENSG00000248697	0	2	0	0	4	0	4	0	0
ENSG00000178403	49	40	43	84	204	0	101	235	247
ENSG00000248439	0	0	0	0	0	0	0	0	0
ENSG00000138658	632	623	879	1063	1064	0	320	1253	852
ENSG00000174720	1892	2226	2441	3133	3079	0	1751	3697	2515
ENSG00000284463	0	5	9	1	0	0	1	7	1
ENSG00000199169	0	0	0	0	0	0	0	1	0
ENSG00000199145	1	2	0	0	0	0	0	0	1
ENSG00000207927	0	0	0	1	0	0	0	0	0
ENSG00000199102	2	0	0	3	0	0	2	0	0
ENSG00000241741	16	42	44	44	38	0	18	32	14
ENSG00000145362	65	71	120	133	80	0	31	95	75
ENSG00000283193	0	0	0	0	0	0	0	0	0
ENSG00000275810	0	0	0	0	0	0	0	0	0
ENSG00000239279	0	0	0	0	4	0	0	0	0
ENSG00000206820	0	0	4	0	0	0	1	2	0
ENSG00000145349	2690	6143	6040	7385	6372	0	5423	5307	3728
ENSG00000180801	0	0	0	0	0	0	0	2	0
ENSG00000174607	12	40	34	16	14	0	16	27	20
ENSG00000207931	0	0	0	0	0	0	0	0	0
ENSG00000250215	0	0	0	0	0	0	0	0	0
ENSG00000240637	0	0	0	0	0	0	0	0	0
ENSG00000138653	0	0	0	0	0	0	0	0	0
ENSG00000250693	0	0	0	0	0	0	0	0	0
ENSG00000248488	0	0	0	0	0	0	0	0	0
ENSG00000250363	0	0	0	0	0	0	0	0	0
ENSG00000250442	0	0	0	0	0	0	0	0	0
ENSG00000250627	0	0	0	0	0	0	0	0	0
ENSG00000270394	0	0	0	0	0	0	0	0	0
ENSG00000213493	2	6	0	8	0	0	2	2	0
ENSG00000201752	0	0	0	0	0	0	0	0	0
ENSG00000174599	0	0	0	2	0	0	0	0	2
ENSG00000237684	0	0	0	0	0	0	0	0	0
ENSG00000213492	0	4	4	4	6	0	4	0	6
ENSG00000164100	0	0	0	0	2	0	2	0	0
ENSG00000269893	1925	2202	2078	2537	2558	0	1857	2972	2407
ENSG00000164099	5	6	0	12	2	0	2	10	6
ENSG00000276725	12	4	4	30	12	0	2	20	2
ENSG00000223225	0	1	4	2	0	0	0	2	2
ENSG00000145388	1252	2015	1825	2132	2132	0	1041	2292	1452
ENSG00000150961	2503	2523	3102	5818	3894	0	1036	2809	1856
ENSG00000172403	2	13	14	38	35	0	23	26	12
ENSG00000172399	0	0	1	0	0	0	10	2	1
ENSG00000145390	1505	2609	2168	3299	3694	0	4744	4204	2600
ENSG00000164096	2714	2762	2726	4027	3835	0	1924	3142	2177
ENSG00000145384	0	0	0	0	0	0	0	0	0
ENSG00000250412	7	2	2	9	1	0	2	6	1
ENSG00000201186	0	0	0	0	0	0	0	0	0
ENSG00000283050	116	88	133	246	230	0	60	160	102
ENSG00000223208	0	0	0	0	0	0	0	0	0
ENSG00000138735	36	42	32	60	30	0	27	90	58
ENSG00000221716	6	8	14	8	9	0	9	18	5
ENSG00000250772	0	0	0	0	0	0	0	0	0
ENSG00000164109	1679	3341	3958	4384	3096	0	1151	4867	3706
ENSG00000250219	0	0	0	0	0	0	0	0	0
ENSG00000138738	4	2	0	12	4	0	13	0	20
ENSG00000212359	0	0	0	0	0	0	0	0	0
ENSG00000173376	8	54	76	110	142	0	22	164	172
ENSG00000050730	86	1086	359	1532	617	0	422	619	214
ENSG00000252183	0	1	0	5	0	0	3	2	1
ENSG00000186867	0	0	0	0	0	0	0	0	0
ENSG00000224062	0	0	0	0	0	0	0	0	0
ENSG00000164111	7796	12583	11819	11899	14739	0	17616	23576	16030
ENSG00000226757	0	0	0	0	0	0	0	0	0
ENSG00000123737	1417	2493	2975	3561	2989	0	1594	4176	3281
ENSG00000145386	1452	3626	5476	5763	3184	0	766	5768	4854
ENSG00000138686	611	1028	1083	1466	1183	0	504	1310	978
ENSG00000138741	12	8	10	41	6	0	14	42	29
ENSG00000241037	0	0	0	0	0	0	0	0	0
ENSG00000138688	2128	1451	1717	3329	4054	0	2200	3317	2023
ENSG00000164113	0	2	0	0	2	0	0	4	0
ENSG00000109471	33630	31987	36158	60344	47039	0	182283	104708	93535
ENSG00000138684	1180	1449	2014	2714	4828	0	11696	4664	5384
ENSG00000227145	229	107	127	789	338	0	300	96	215
ENSG00000181004	104	132	122	188	231	0	174	332	161
ENSG00000138685	166	148	247	280	285	0	498	616	927
ENSG00000170917	35	52	48	95	43	0	14	75	31
ENSG00000145375	170	360	467	761	459	0	306	640	546
ENSG00000164056	7006	10087	8810	9549	14570	0	12081	19315	12622
ENSG00000249464	0	0	2	2	2	0	0	2	0
ENSG00000228489	0	0	0	0	0	0	0	0	0
ENSG00000248565	0	0	0	0	0	0	0	0	0
ENSG00000151458	99	44	42	126	125	0	89	189	100
ENSG00000196159	0	4	0	0	0	0	0	0	2
ENSG00000283550	0	0	0	0	0	0	0	0	0
ENSG00000249555	0	0	0	0	0	0	0	0	0
ENSG00000164066	0	4	4	4	2	0	2	10	4
ENSG00000151475	0	0	0	0	0	0	0	0	0
ENSG00000164070	60	28	64	142	128	0	37	155	138
ENSG00000142731	1220	1976	2476	2778	2088	0	567	2749	2156
ENSG00000251821	1	3	0	0	5	0	0	5	4
ENSG00000164073	410	446	504	869	707	0	319	680	417
ENSG00000164074	524	534	649	1220	938	0	473	815	587
ENSG00000138709	2525	3719	3780	5704	4456	0	3086	5234	3832
ENSG00000164040	1644	2055	2272	3321	2425	0	1078	2902	1725
ENSG00000077684	1112	1405	1494	1926	1494	0	818	1593	1209
ENSG00000151466	279	591	692	786	781	0	445	917	630
ENSG00000151470	392	369	512	765	664	0	523	1055	791
ENSG00000234125	0	0	0	0	0	0	0	0	0
ENSG00000248877	0	0	0	0	0	0	0	0	0
ENSG00000249018	0	0	0	0	0	0	0	0	0
ENSG00000206782	0	0	0	0	0	0	0	0	0
ENSG00000241392	0	0	0	0	0	0	0	0	0
ENSG00000184139	0	0	0	0	0	0	0	0	0
ENSG00000251051	0	0	0	0	0	0	0	0	0
ENSG00000251398	0	0	0	0	0	0	0	0	0
ENSG00000248735	0	0	0	0	0	0	0	0	0
ENSG00000138650	2	2	0	8	42	0	80	48	51
ENSG00000254535	0	0	0	0	0	0	0	0	0
ENSG00000248191	0	0	0	0	0	0	0	0	0
ENSG00000250834	0	0	0	0	0	0	0	0	0
ENSG00000248104	0	0	0	0	0	0	0	0	0
ENSG00000248330	0	0	0	0	0	0	0	0	0
ENSG00000207322	0	0	0	0	0	0	0	0	0
ENSG00000250813	0	0	0	0	0	0	0	0	0
ENSG00000213448	0	0	0	0	0	0	0	0	0
ENSG00000189184	0	0	0	8	0	0	0	0	2
ENSG00000248307	0	0	0	0	0	0	0	0	0
ENSG00000250033	2	6	2	12	8	0	2	0	1
ENSG00000151012	1771	1721	2572	3911	3258	0	758	3938	2767
ENSG00000251372	0	0	0	0	0	0	0	0	0
ENSG00000151014	619	1047	1100	1497	1467	0	863	2256	1805
ENSG00000109381	554	861	961	1235	932	0	534	1094	816
ENSG00000252503	0	0	1	0	1	0	1	0	4
ENSG00000240723	0	0	0	0	0	0	0	0	0
ENSG00000265892	0	0	0	0	0	0	0	0	0
ENSG00000252362	0	0	0	0	0	0	0	0	0
ENSG00000206722	0	0	0	0	0	0	0	0	0
ENSG00000137463	0	4	5	0	4	0	2	4	2
ENSG00000109390	619	966	1240	1568	1021	0	526	1318	963
ENSG00000164134	4016	9245	9487	12301	8963	0	5680	12993	9070
ENSG00000200520	0	0	0	0	0	0	0	0	0
ENSG00000172007	576	511	591	1049	1171	0	403	880	607
ENSG00000145391	1506	4087	4678	4996	4476	0	1280	4336	2678
ENSG00000085871	724	863	794	1585	1445	0	392	1256	768
ENSG00000196782	107	75	47	255	143	0	155	93	52
ENSG00000252233	0	0	0	0	0	0	0	0	0
ENSG00000153130	1325	1606	2059	2808	2543	0	1689	3414	2381
ENSG00000196951	8	10	19	26	30	0	21	52	31
ENSG00000249754	0	0	0	0	0	0	0	0	0
ENSG00000241923	6	0	4	4	6	0	0	5	0
ENSG00000153132	4	6	12	20	10	0	0	10	22
ENSG00000205301	0	0	0	0	0	0	2	0	0
ENSG00000179387	472	632	555	885	794	0	379	929	528
ENSG00000109424	0	0	4	2	0	0	0	2	2
ENSG00000242102	0	0	0	0	0	0	0	0	0
ENSG00000109436	0	2	0	6	0	0	2	6	4
ENSG00000207155	0	0	0	0	0	0	0	0	0
ENSG00000170153	0	0	0	2	2	0	0	0	0
ENSG00000109445	1929	3195	3147	4402	3601	0	2465	4261	3003
ENSG00000164136	16	28	53	74	73	0	80	90	98
ENSG00000109452	3612	4083	5313	8009	4946	0	3305	3912	2930
ENSG00000242134	0	0	0	0	0	0	0	0	0
ENSG00000170185	2453	2722	2600	3735	3912	0	2752	4738	3079
ENSG00000109458	124	24	44	84	28	0	10	42	30
ENSG00000265623	0	0	0	0	0	0	0	0	0
ENSG00000243175	0	0	0	0	0	0	0	0	0
ENSG00000153147	6206	9603	10413	13520	12601	0	6702	14478	9263
ENSG00000245112	0	0	4	2	7	0	5	7	4
ENSG00000236296	75	326	272	192	220	0	134	389	274
ENSG00000183090	0	2	0	0	0	0	2	2	10
ENSG00000197465	0	0	6	0	0	0	2	8	0
ENSG00000250361	0	0	0	0	0	0	0	0	0
ENSG00000170180	0	0	0	0	0	0	0	0	0
ENSG00000250504	0	0	0	0	0	0	0	0	0
ENSG00000248890	6	0	0	0	4	0	0	0	0
ENSG00000164161	2	0	0	4	0	0	0	2	5
ENSG00000249193	0	0	2	2	2	0	0	6	2
ENSG00000164162	347	416	424	594	570	0	420	664	414
ENSG00000222594	0	0	0	0	0	0	0	0	0
ENSG00000164163	5753	12352	11653	14527	11080	0	8324	15400	10877
ENSG00000164164	11398	17364	17304	17248	19270	0	16737	21218	14176
ENSG00000170365	29	93	122	101	173	0	28	126	98
ENSG00000250582	0	0	0	0	0	0	0	0	0
ENSG00000250902	0	0	0	0	0	0	0	0	0
ENSG00000151611	264	416	409	544	406	0	591	716	568
ENSG00000237136	2	0	0	0	0	0	5	0	0
ENSG00000151612	1381	2158	1904	1950	2104	0	3585	2796	1963
ENSG00000248809	2	2	4	2	4	0	32	8	2
ENSG00000164167	792	1840	1755	2061	1746	0	1349	2113	1656
ENSG00000120519	372	449	493	923	568	0	212	529	457
ENSG00000278438	0	0	0	0	0	0	0	0	1
ENSG00000207182	0	0	0	0	0	0	0	0	0
ENSG00000151615	0	0	4	0	8	0	2	6	22
ENSG00000137473	0	0	0	2	0	0	0	0	0
ENSG00000221369	0	0	0	0	0	0	0	0	0
ENSG00000151617	0	4	2	8	4	0	0	2	0
ENSG00000164168	1581	2003	1846	2526	2230	0	1397	2838	1883
ENSG00000164169	304	311	354	507	461	0	276	502	312
ENSG00000071205	378	1100	881	1241	1165	0	617	1277	867
ENSG00000252951	0	0	0	0	0	0	0	0	0
ENSG00000264274	0	0	2	0	0	0	0	0	0
ENSG00000240014	0	0	0	0	0	0	0	0	0
ENSG00000151623	28	10	14	38	54	0	38	79	60
ENSG00000201846	0	0	0	0	0	0	0	0	0
ENSG00000239168	0	0	0	0	0	0	0	0	0
ENSG00000202331	0	0	0	0	0	0	0	0	0
ENSG00000207121	0	0	0	0	0	0	0	0	0
ENSG00000170390	0	6	12	4	12	0	2	6	4
ENSG00000238721	0	0	0	0	0	0	0	0	0
ENSG00000198589	1965	4206	4537	5233	5280	0	4599	6010	3877
ENSG00000181541	4	1	4	12	16	0	6	2	4
ENSG00000252451	0	0	0	0	0	0	0	0	0
ENSG00000145425	36570	39788	39725	58730	51645	0	37240	54177	35118
ENSG00000201264	4	6	14	8	6	0	2	4	6
ENSG00000109686	20	20	17	41	57	0	29	20	36
ENSG00000208797	0	0	0	0	0	0	0	0	0
ENSG00000189099	0	0	0	0	0	0	0	0	0
ENSG00000252544	0	0	0	0	0	0	0	0	0
ENSG00000253019	0	0	0	0	0	0	0	0	0
ENSG00000059691	354	606	683	840	707	0	325	804	658
ENSG00000253077	0	0	0	0	0	0	0	0	0
ENSG00000244544	0	0	0	0	0	0	0	0	0
ENSG00000109670	1487	2263	2398	2953	2285	0	1084	2619	1902
ENSG00000264678	0	0	0	2	0	0	0	0	0
ENSG00000283792	127	208	149	279	270	0	154	209	182
ENSG00000170006	219	746	830	608	436	0	180	378	283
ENSG00000169989	7	14	22	14	11	0	12	12	10
ENSG00000164144	391	955	879	692	671	0	444	1026	632
ENSG00000137460	42	6	16	17	34	0	48	40	30
ENSG00000109654	4	16	18	36	15	0	0	14	18
ENSG00000252030	0	0	0	0	0	0	0	0	0
ENSG00000121211	237	311	374	430	232	0	88	246	195
ENSG00000243883	0	0	0	0	0	0	0	0	0
ENSG00000137462	8	4	8	36	11	0	8	18	4
ENSG00000145428	0	0	0	2	0	0	0	0	0
ENSG00000145423	0	4	0	0	0	0	0	2	10
ENSG00000197410	0	2	2	0	2	0	1	4	4
ENSG00000171566	3207	3963	4266	6089	5628	0	3111	7509	4885
ENSG00000200350	2	1	5	2	4	0	2	1	12
ENSG00000171564	0	0	0	0	0	0	0	0	0
ENSG00000171560	0	0	0	0	0	0	0	0	0
ENSG00000171557	0	0	0	0	0	0	0	0	0
ENSG00000121207	2	1	2	0	2	0	0	6	4
ENSG00000249074	0	0	0	0	0	0	0	0	0
ENSG00000151962	0	0	0	0	0	0	0	0	0
ENSG00000222582	0	0	0	0	0	0	0	0	0
ENSG00000252604	0	0	0	0	0	0	0	0	0
ENSG00000185149	0	0	0	0	0	0	0	0	0
ENSG00000164114	508	706	629	965	1209	0	711	1796	1217
ENSG00000250205	0	0	0	0	0	0	0	0	0
ENSG00000249247	0	0	0	0	0	0	0	0	0
ENSG00000249770	0	0	0	0	0	0	0	0	0
ENSG00000248748	0	0	0	0	0	0	0	0	0
ENSG00000248548	0	0	0	0	0	0	0	0	0
ENSG00000249698	0	0	0	0	0	0	0	0	0
ENSG00000248420	0	0	0	0	0	0	0	0	0
ENSG00000249386	0	0	0	0	0	0	0	0	0
ENSG00000251223	0	0	0	0	0	0	0	0	0
ENSG00000248907	0	0	0	0	0	0	0	0	0
ENSG00000251407	0	0	0	0	0	0	0	0	0
ENSG00000256394	0	0	0	0	0	0	0	0	0
ENSG00000151790	4	8	4	4	0	0	0	0	0
ENSG00000256043	60	136	114	136	132	0	112	128	84
ENSG00000145431	0	0	0	0	0	0	0	0	2
ENSG00000252350	0	0	0	0	0	0	0	0	0
ENSG00000109738	0	0	0	0	0	0	0	0	0
ENSG00000199859	0	0	0	0	0	0	0	0	0
ENSG00000120251	0	0	0	0	0	0	0	0	0
ENSG00000251073	0	0	0	0	0	0	0	0	0
ENSG00000164124	0	0	2	11	0	0	0	0	4
ENSG00000171509	0	0	2	0	0	0	0	0	0
ENSG00000199634	0	0	0	0	0	0	0	0	0
ENSG00000205208	751	1434	1816	1998	1373	0	482	1901	1430
ENSG00000171503	667	990	1112	1495	1747	0	924	1784	1573
ENSG00000171497	2503	2919	4641	5207	4013	0	1815	4959	4836
ENSG00000052795	2558	3735	3722	4809	5079	0	3321	4712	3368
ENSG00000206703	0	0	0	0	0	0	0	0	0
ENSG00000164123	2	0	0	2	4	0	0	2	0
